69.1507	87.7832	82.6164	80.3617	63.3379
76.225	83.4938	76.5625	82.8649	65.019
74.9351	83.4416	84.7792	80.1589	64.5933
72.1354	78.4093	83.943	76.4762	65.2694
77.3459	83.6288	85.3788	84.4885	61.9925
86.5115	84.0229	87.6772	78.0465	70.9771
78.3898	81.9181	86.9887	79.3842	65.2486
84.5443	85.0759	87.4564	77.8844	72.0486
78.8713	82.2051	91.5526	74.8657	70.98
86.7257	82.3657	87.5657	78.6571	73.7143
81.528	78.48	91.0684	75.08	75.128
88.6207	81.4069	88.1862	66.0621	75.1448
